,Sensor kas 4 L (073) - Absolute Humidity (g/m3) - averages,Sensor kas 4 L (073) - Dewpoint (°C) - averages,Sensor kas 4 L (073) - Humidity (%) - averages,Sensor kas 4 L (073) - Humidity Deficit (g/m3) - averages,Sensor kas 4 L (073) - Temperature (°C) - averages,luwe zijde raamstand - %  (afd 4) - Percentage (%) - averages,wind zijde raamstand - %  (afd 4) - Percentage (%) - averages,verwarmingstemp: ber - °C  (afd 4) - Temperature (°C) - averages,ventilatietemp: ber  - °C  (afd 4) - Temperature (°C) - averages,vochtdeficit - g/m³  (afd 4) - Humidity deficit (g/m3) - averages,PAR Sensor (13D) - PAR (μmol m−2 s−1) - averages
2020-05-27 05:00:00,10.6,12.2,74,3.7,16.8,1.5,0,12,18.3,2.4,3.02
2020-05-27 06:00:00,10.8,12.5,76,3.4,16.7,3,0,12,18,2.2,20.85
2020-05-27 07:00:00,11.6,13.8,63.7,6.8,21,17.8,0,12,18,4.55,85.06
2020-05-27 08:00:00,11.2,13.5,46.4,12.9,25.8,74.8,12.6,12,18,9.03,147.83
2020-05-27 09:00:00,12.4,15.3,39.8,18.9,30.5,96,78.5,12,18,11.08,213.77
2020-05-27 10:00:00,12.5,15.4,38.6,19.9,31.2,96,96,12,18,13.62,260.94
2020-05-27 11:00:00,11.5,13.9,43.2,15.2,27.6,96,94.3,12,18,11.98,194.31
2020-05-27 12:00:00,11.6,14.3,38,19.1,30.2,96,96,12,18,17.14,165.57
2020-05-27 13:00:00,11.7,14.5,36.3,20.6,31.2,96,96,12,18,19.67,73.29
2020-05-27 14:00:00,11.1,13.6,35.1,20.5,30.8,96,79.1,12,18,19.36,77.7
2020-05-27 15:00:00,11.5,14.1,37.4,19.3,30.3,96,71.7,12,18,17.16,72.83
2020-05-27 16:00:00,11.1,13.5,38,18.1,29.3,96,79.8,12,18,15.61,293.58
2020-05-27 17:00:00,11.3,13.9,36,20.3,30.7,96,87.1,12,18,14.03,255.32
2020-05-27 18:00:00,10.1,12,39.6,15.4,26.9,96,93,12,18,11.77,185.29
2020-05-27 19:00:00,9.6,11.1,41.9,13.4,25,96,73,12,18,10.08,117.3
2020-05-27 20:00:00,9.8,11.2,52.6,8.9,21.4,75.5,8.7,12,18,7.17,44.99
2020-05-27 21:00:00,9.6,10.9,57.7,7.1,19.4,46.4,0,12,18,6.5,2.54
2020-05-27 22:00:00,9.4,10.5,58.8,6.6,18.8,33.9,0,12,18,6.37,0
2020-05-27 23:00:00,9.1,9.9,59.2,6.3,18,23.9,0,12,18,6.02,0
2020-05-28 00:00:00,9,9.8,60.5,5.9,17.5,1.8,0,12,18,5.28,0
2020-05-28 01:00:00,9.5,10.5,64.1,5.3,17.3,0,0,12,18,4.14,0
2020-05-28 02:00:00,9.8,11,67.1,4.8,17.1,0,0,12,18,3.26,0
2020-05-28 03:00:00,10,11.3,69.7,4.4,16.9,0.3,0,12,18,2.83,0
2020-05-28 04:00:00,10.3,11.7,72.5,3.9,16.7,1,0,12,18,2.55,0
2020-05-28 05:00:00,10.2,11.5,73.7,3.6,16.2,1.7,0,12,18.2,2.38,2.77
2020-05-28 06:00:00,10.5,12,74.8,3.5,16.5,2.5,0,12,18,2.31,22.44
2020-05-28 07:00:00,11.5,13.5,65.8,6.1,20.2,13.8,0,12,18,4.91,84.29
2020-05-28 08:00:00,10.7,12.6,53.5,9.3,22.5,41.3,0.9,12,18,7.92,140.53
2020-05-28 09:00:00,11,13.2,48,12,24.9,88.2,20.5,12,18,10.2,211.97
2020-05-28 10:00:00,10.7,12.7,43.9,13.6,26,95,73.8,12,18,11.65,273.3
2020-05-28 11:00:00,10.2,12,43.7,13.1,25.2,96,95.4,12,18,12.62,229.53
2020-05-28 12:00:00,10.5,12.5,41.5,14.8,26.7,96,93,12,18,14.49,74.45
2020-05-28 13:00:00,10.6,12.7,39.7,16,27.6,96,85.3,12,18,15.77,75.96
2020-05-28 14:00:00,10.5,12.6,37,17.9,28.8,96,87.3,12,18,17.42,74.28
2020-05-28 15:00:00,10.4,12.4,37.2,17.5,28.4,96,76,12,18,16.97,74.6
2020-05-28 16:00:00,9.9,11.7,35.9,17.6,28.2,96,77.1,12,18,17.17,64.74
2020-05-28 17:00:00,10.3,12.4,32.6,21.3,30.7,96,76.3,12,18,15.58,249.09
2020-05-28 18:00:00,9.6,11.2,37.4,16.1,27,96,78.4,12,18,12.81,188.31
2020-05-28 19:00:00,9.4,10.8,40.4,14,25.3,95.3,50.3,12,18,10.02,112.63
2020-05-28 20:00:00,9.1,10,49.9,9.2,20.9,67.8,1.7,12,18,7.51,36.41
2020-05-28 21:00:00,9.3,10.2,58.2,6.7,18.6,22.9,0,12,18,6.25,2.09
2020-05-28 22:00:00,9.6,10.7,62.7,5.7,17.9,11.2,0,12,18,5.17,0
2020-05-28 23:00:00,9.8,10.9,65.8,5.1,17.4,0.2,0,12,18,4.1,0
2020-05-29 00:00:00,10.2,11.6,70,4.4,17.1,0.3,0,12,18,2.86,0
2020-05-29 01:00:00,10.4,11.9,73.1,3.8,16.8,1.3,0,12,18,2.43,0
2020-05-29 02:00:00,10.6,12.2,75.9,3.4,16.5,2.6,0,12,18,2.21,0
2020-05-29 03:00:00,10.8,12.4,78.2,3,16.2,3,0,12,18,2.11,0
2020-05-29 04:00:00,10.7,12.2,78.7,2.9,15.9,2,0,12,18,2.12,0
2020-05-29 05:00:00,10.2,11.4,77.5,2.9,15.4,2.3,0,12,18.2,1.95,2.85
2020-05-29 06:00:00,9.9,11,76.2,3.1,15.2,3.1,0,12,18,1.97,22.89
2020-05-29 07:00:00,11.6,13.7,67.7,5.7,20,6.3,0,12,18,3.73,86.91
2020-05-29 08:00:00,11.7,14.1,52.1,10.8,24.6,33.8,0.5,12,18,7.26,144.44
2020-05-29 09:00:00,11.7,14.2,43.4,15.3,27.8,83,14.3,12,18,10.29,212.76
2020-05-29 10:00:00,11.3,13.8,40.9,16.4,28.4,94.5,66.4,12,18,11.68,273.81
2020-05-29 11:00:00,10.1,11.8,44.4,12.6,24.7,96,86.5,12,18,11.12,243.64
2020-05-29 12:00:00,10.3,12.1,43.5,13.3,25.5,96,94.5,12,18,12.44,72.7
2020-05-29 13:00:00,10.7,12.9,42.2,14.7,26.8,96,96,12,18,14.36,76.74
2020-05-29 14:00:00,11.1,13.4,41.9,15.4,27.5,96,96,12,18,15.13,75.76
2020-05-29 15:00:00,11.4,13.9,40.4,16.8,28.6,96,96,12,18,14.85,72.31
2020-05-29 16:00:00,10.9,13.1,39,17,28.5,96,96,12,18,15.01,171.27
2020-05-29 17:00:00,11.8,14.5,35.8,21.2,31.5,96,93.7,12,18,14.4,255.47
2020-05-29 18:00:00,10.6,12.7,39.2,16.5,27.9,96,93.7,12,18,12.63,180.76
2020-05-29 19:00:00,11.1,13.4,45.9,13.2,26,96,84.1,12,18,9.42,109.16
2020-05-29 20:00:00,10.4,12.2,53.4,9.1,22.1,88,27.8,12,18,6.8,45.54
2020-05-29 21:00:00,11.1,13.1,64.3,6.2,20,5.6,0,12,18,5.43,1.97
2020-05-29 22:00:00,12.1,14.4,72.4,4.6,19.5,0,0,12,18,3.73,0
2020-05-29 23:00:00,12.3,14.6,75.8,3.9,18.9,0,0,12,18,2.88,0
2020-05-30 00:00:00,12.3,14.6,77.7,3.5,18.5,0,0,12,18,2.48,0
2020-05-30 01:00:00,12.1,14.3,78.2,3.4,18.1,0,0,12,18,2.3,0
2020-05-30 02:00:00,11.8,13.9,78.7,3.2,17.6,3.6,0,12,18,2.18,0
2020-05-30 03:00:00,11.4,13.2,78.3,3.1,17,3,0,12,18,2.2,0
2020-05-30 04:00:00,11.2,13,79,3,16.6,3.3,0,12,18,2.06,0
2020-05-30 05:00:00,10.9,12.6,79.8,2.8,16.1,4.5,0,12,18.2,1.82,2.91
2020-05-30 06:00:00,11.1,12.9,79.4,2.9,16.5,4.5,0,12,18,1.89,23.37
2020-05-30 07:00:00,12.4,14.8,65.8,6.7,21.6,16.7,0,12,18,3.57,85.38
2020-05-30 08:00:00,12,14.5,47.5,13.3,26.6,64.8,7.2,12,18,7.2,146.34
2020-05-30 09:00:00,11.3,13.8,37.1,19.2,30.1,95,56.1,12,18,10.36,212.93
2020-05-30 10:00:00,10.8,13.1,35,20.1,30.3,95.2,92.1,12,18,13.36,270.49
2020-05-30 11:00:00,10.2,12.2,37,17.4,28.3,96,96,12,18,15.03,286.02
2020-05-30 12:00:00,10.4,12.5,36.7,18,28.8,96,96,12,18,16.97,72.07
2020-05-30 13:00:00,10.4,12.5,34.7,19.6,29.8,96,95.3,12,18,18.66,74.16
2020-05-30 14:00:00,10.6,12.9,33.2,21.3,30.9,96,87.5,12,18,20.29,76.66
2020-05-30 15:00:00,10.6,12.9,32,22.5,31.6,96,86.7,12,18,21.39,72.3
2020-05-30 16:00:00,10.3,12.4,30.8,23.1,31.8,96,75.9,12,18,22.59,88.1
2020-05-30 17:00:00,11.4,14.2,27.8,29.7,35.7,96,66.2,12,18,21.78,254.31
2020-05-30 18:00:00,10.5,12.8,33.4,21.1,30.7,96,76.6,12,18,17.37,180.83
2020-05-30 19:00:00,10.2,12.2,37,17.4,28.3,96,80.7,12,18,13.55,108.28
2020-05-30 20:00:00,9,10.1,43.3,11.9,23.3,96,70,12,18,10.62,46.63
2020-05-30 21:00:00,9.7,11.1,53.1,8.6,21.1,87.6,31.8,12,18,8.54,1.86
2020-05-30 22:00:00,10.7,12.5,60.7,6.9,20.3,73.1,14.3,12,18,6.64,0
2020-05-30 23:00:00,11.2,13.2,66.2,5.7,19.7,53.3,0,12,18,5.22,0
2020-05-31 00:00:00,11.4,13.4,68.9,5.1,19.2,40.3,0,12,18,4.59,0
2020-05-31 01:00:00,11.4,13.4,70.5,4.8,18.9,29.4,0,12,18,4.14,0
2020-05-31 02:00:00,11.3,13.3,71.7,4.5,18.5,23.1,0,12,18,3.77,0
2020-05-31 03:00:00,11.1,12.9,72,4.3,18.1,12.8,0,12,18,3.72,0
2020-05-31 04:00:00,11.2,13,73.9,3.9,17.8,0.8,0,12,18,3.25,0
2020-05-31 05:00:00,11.3,13.2,76.6,3.5,17.3,0.9,0,12,18.3,2.55,2.76
2020-05-31 06:00:00,11.6,13.6,77.2,3.4,17.6,3.2,0,12,18,2.45,23.52
2020-05-31 07:00:00,11.3,13.4,59.3,8,21.9,29.8,0.3,12,18,5.87,85.38
2020-05-31 08:00:00,10.2,12.1,42,14.2,26,84.1,17.8,12,18,10.36,146.34
2020-05-31 09:00:00,10,11.8,35.3,18.3,28.7,96,73.8,12,18,12.28,212.24
2020-05-31 10:00:00,9.7,11.5,33.5,19.3,29.2,96,77.5,12,18,14.3,275.47
2020-05-31 11:00:00,8.9,10,34.8,16.7,26.9,96,60.7,12,18,15.4,279.89
2020-05-31 12:00:00,9.4,10.9,35.8,16.9,27.4,96,56.2,12,18,16.05,71.01
2020-05-31 13:00:00,9.6,11.3,34.5,18.3,28.5,96,53.1,12,18,17.28,75.01
2020-05-31 14:00:00,10.1,12.1,33,20.6,30.2,96,47.6,12,18,19.45,76.34
2020-05-31 15:00:00,10,11.9,32.3,20.9,30.3,96,48.8,12,18,19.46,71.96
2020-05-31 16:00:00,9.9,11.9,32.9,20.2,29.9,96,52.3,12,18,19.08,113.9
2020-05-31 17:00:00,10.8,13.3,31.5,23.6,32.3,96,62.1,12,18,17.29,244.97
2020-05-31 18:00:00,10.2,12.2,36.2,18.1,28.7,96,71.4,12,18,14.84,178.61
2020-05-31 19:00:00,10.5,12.6,41,15.3,27.1,96,71.8,12,18,11.68,109.54
2020-05-31 20:00:00,9.8,11.2,51,9.4,21.8,90.2,27.8,12,18,7.56,41.25
2020-05-31 21:00:00,10.3,11.9,59.8,7,20,61.6,0,12,18,6.4,1.76
2020-05-31 22:00:00,10.9,12.7,64.9,5.9,19.5,47.3,0,12,18,4.86,0
2020-05-31 23:00:00,11.2,13.1,68.4,5.1,19,35.7,0,12,18,3.85,0
2020-06-01 00:00:00,11.2,13.1,70.2,4.8,18.6,27.2,0,12,18,3.18,0
2020-06-01 01:00:00,11.6,13.6,74,4.1,18.3,21.7,0,12,18,2.68,0
2020-06-01 02:00:00,11.7,13.8,76.1,3.7,18.1,14.7,0,12,18,2.67,0
2020-06-01 03:00:00,11.6,13.7,76.6,3.6,17.8,3.8,0,12,18,2.68,0
2020-06-01 04:00:00,11.7,13.7,77.8,3.3,17.7,2,0,12,18,2.41,0
2020-06-01 05:00:00,11.6,13.6,78.8,3.1,17.4,3.4,0,12,18.3,2.13,2.81
2020-06-01 06:00:00,11.7,13.8,76.7,3.6,17.9,2.5,0,12,18,2.42,25.81
2020-06-01 07:00:00,11.9,14.2,63.6,6.9,21.4,21,0,12,18,4.68,80.42
2020-06-01 08:00:00,11.4,13.7,49.9,11.5,24.9,61.3,6.3,12,18,7.57,143.34
2020-06-01 09:00:00,11.7,14.3,40.9,16.9,28.9,95,53.8,12,18,9.55,232.13
2020-06-01 10:00:00,11.6,14.2,39.9,17.5,29.3,95.1,93.4,12,18,11.32,287.87
2020-06-01 11:00:00,11.5,14,42.2,15.8,28,96,94.5,12,18,12.98,213.36
2020-06-01 12:00:00,10.7,12.9,39.8,16.2,27.8,96,95,12,18,13.29,180.9
2020-06-01 13:00:00,10.9,13.2,36.3,19.1,29.8,96,85.7,12,18,16.48,319.8
2020-06-01 14:00:00,10.3,12.5,34.2,19.9,30,96,91.9,12,18,18.1,119.9
2020-06-01 15:00:00,10.6,12.8,36,18.8,29.4,96,94,12,18,16.03,196.04
2020-06-01 16:00:00,10.3,12.3,36.3,18,28.7,96,95.3,12,18,15.17,172.84
2020-06-01 17:00:00,10.6,12.9,36.5,18.5,29.2,96,96,12,18,15.18,174.39
2020-06-01 18:00:00,10.9,13.2,36.7,18.8,29.6,96,96,12,18,15.75,162.59
2020-06-01 19:00:00,10.9,13.2,37.9,17.8,29,96,96,12,18,14.8,110.31
2020-06-01 20:00:00,10.3,12.2,40.2,15.4,27,96,96,12,18,13.29,54.85
2020-06-01 21:00:00,11.5,13.8,53.6,10,23.8,96,96,12,18,9.51,2.14
2020-06-01 22:00:00,12.5,14.9,63.5,7.2,22.2,96,86.7,12,18,6.65,0.01
2020-06-01 23:00:00,12.2,14.5,66.7,6.1,21,91.6,47.9,12,18,5.69,0
2020-06-02 00:00:00,12.3,14.6,70,5.3,20.3,74.3,14.7,12,18,4.86,0
2020-06-02 01:00:00,12.4,14.7,72.6,4.7,19.8,60,0.6,12,18,3.9,0
2020-06-02 02:00:00,12.4,14.7,74.5,4.2,19.3,45.8,0,12,18,3.27,0
2020-06-02 03:00:00,12.2,14.5,75.6,3.9,18.9,33.9,0,12,18,2.97,0
2020-06-02 04:00:00,12.1,14.2,76.7,3.7,18.4,25.5,0,12,18,2.71,0
2020-06-02 05:00:00,11.9,14,77.4,3.5,18,7.6,0,12,18.2,2.36,3.77
2020-06-02 06:00:00,12.2,14.4,78.4,3.4,18.3,5.3,0,12,18,2.22,33.67
2020-06-02 07:00:00,11.8,14.1,59.8,8.1,22.5,57.3,7.3,12,18,6.49,92.44
2020-06-02 08:00:00,11.5,14,44.8,14.2,27,96,47,12,18,10.33,153.21
2020-06-02 09:00:00,12.6,15.5,39,19.8,31.2,96,93.9,12,18,12.87,197.52
2020-06-02 10:00:00,13.3,16.6,34.8,24.9,34.4,96,96,12,18,18.22,271.24
2020-06-02 11:00:00,12.7,15.8,36.9,21.8,32.4,96,96,12,18,19.95,303.44
2020-06-02 12:00:00,13.6,16.9,36.7,23.5,33.8,96,96,12,18,22.66,213.63
2020-06-02 13:00:00,13.7,17,35,25.3,34.7,96,96,12,18,24.77,280.68
2020-06-02 14:00:00,14.5,18,37.8,24,34.5,96,94.4,12,18,21.88,234.26
2020-06-02 15:00:00,13.7,17,38.1,22.2,33.1,96,78.5,12,18,19.63,128.85
2020-06-02 16:00:00,13.7,17,35.3,25.2,34.6,96,95.3,12,18,21.43,291.56
2020-06-02 17:00:00,13.4,16.7,33.2,27,35.4,96,93.8,12,18,18.78,220.33
2020-06-02 18:00:00,11.8,14.6,36.6,20.5,31.2,96,92,12,18,16,153.96
2020-06-02 19:00:00,10.8,13,42.7,14.6,26.7,96,91.3,12,18,12.08,72.93
2020-06-02 20:00:00,11,13,51.9,10.3,23.6,95.4,73.3,12,18,8.03,44.09
2020-06-02 21:00:00,11.5,13.6,61.8,7.1,21.3,83.1,10.1,12,18,5.86,1.79
2020-06-02 22:00:00,12.1,14.4,68.4,5.6,20.4,65.8,5.7,12,18,4.35,0
2020-06-02 23:00:00,12.2,14.5,71.9,4.8,19.7,44,0,12,18,3.55,0
2020-06-03 00:00:00,12.4,14.7,74.5,4.2,19.3,36.6,0,12,18,3.07,0
2020-06-03 01:00:00,12.3,14.6,76.1,3.9,18.9,28.5,0,12,18,2.67,0
2020-06-03 02:00:00,12,14.2,76.4,3.7,18.4,22.2,0,12,18,2.47,0
2020-06-03 03:00:00,11.5,13.4,74,4,18.1,14,0,12,18,2.66,0
2020-06-03 04:00:00,11.6,13.6,76.3,3.6,17.8,2,0,12,18,2.43,0
2020-06-03 05:00:00,11.5,13.4,77.4,3.4,17.4,3.3,0,12,18.2,2.19,3.94
2020-06-03 06:00:00,11.8,13.8,77.1,3.5,17.9,4.6,0,12,18,2.33,40.58
2020-06-03 07:00:00,12.5,15,64.3,7.1,22.1,30.6,0.3,12,18,4.88,98.25
2020-06-03 08:00:00,12.3,14.9,56.4,9.5,24.1,64.4,6.3,12,18,6.19,119.5
2020-06-03 09:00:00,12.4,15.1,50.3,12.3,26.2,95,28.8,12,18,7.85,179.93
2020-06-03 10:00:00,13.1,16.1,43.3,17.2,29.9,96,90.8,12,18,11.55,256.46
2020-06-03 11:00:00,13.1,16.2,41.4,18.5,30.8,96,92.7,12,18,15.15,308.97
2020-06-03 12:00:00,13,16,42.5,17.6,30.1,96,85.2,12,18,16.1,123.01
2020-06-03 13:00:00,12.3,15.1,41.6,17.2,29.5,96,72.3,12,18,15.45,136.07
2020-06-03 14:00:00,11.9,14.5,42.9,15.8,28.3,96,73.3,12,18,12.62,228.82
2020-06-03 15:00:00,12.3,15,45.4,14.8,28,96,69.3,12,18,11.62,249.45
2020-06-03 16:00:00,13,16,42.3,17.7,30.2,96,76.3,12,18,13.06,281.84
2020-06-03 17:00:00,13.1,16.1,41.7,18.3,30.6,96,74.3,12,18,10.96,240.92
2020-06-03 18:00:00,12.1,14.6,49.5,12.3,26,96,80.8,12,18,8.85,155.93
2020-06-03 19:00:00,11.2,13.3,56.8,8.6,22.3,94.8,51.3,12,18,6.8,56.92
2020-06-03 20:00:00,10.7,12.4,62.2,6.5,19.9,65,0,12,18,5.31,20.62
2020-06-03 21:00:00,10.6,12.3,65.4,5.6,18.9,39.3,0,12,18,5.13,0.73
2020-06-03 22:00:00,10.5,12.1,65.9,5.4,18.6,34.8,0,12,18,5.04,0
2020-06-03 23:00:00,10.3,11.7,67.3,5,17.9,23.7,0,12,18,4.5,0
2020-06-04 00:00:00,10.4,11.9,69.4,4.6,17.6,7.3,0,12,18,3.72,0
2020-06-04 01:00:00,10.9,12.6,72.4,4.1,17.7,1,0,12,18,3.07,0
2020-06-04 02:00:00,11.2,13,74.3,3.9,17.6,1,0,12,18,2.68,0
2020-06-04 03:00:00,11.2,13.1,75.3,3.7,17.5,2,0,12,18,2.42,0
2020-06-04 04:00:00,11.2,13,75,3.7,17.5,2.6,0,12,18,2.36,0
2020-06-04 05:00:00,11.1,12.8,75.9,3.5,17.1,2.5,0,12,18.2,2.26,0.48
2020-06-04 06:00:00,10.7,12.3,75.2,3.5,16.7,2.7,0,12,18,2.33,7.55
2020-06-04 07:00:00,10.9,12.7,75.5,3.5,17,2.8,0,12,18,2.27,10.28
2020-06-04 08:00:00,11.2,13.1,75.7,3.6,17.4,3.7,0,12,18,2.08,60.34
2020-06-04 09:00:00,11.9,14.1,70.3,5.1,19.7,10.3,0,12,18,3.32,79.6
2020-06-04 10:00:00,11.4,13.6,59.9,7.8,21.8,37.7,0,12,18,6.23,140.8
2020-06-04 11:00:00,10.7,12.6,55.6,8.6,21.9,62.1,0,12,18,6.84,119.97
2020-06-04 12:00:00,11.4,13.7,54.6,9.6,23.4,43.3,7.1,12,18,7.37,198.66
2020-06-04 13:00:00,11.9,14.3,55.4,9.6,23.8,29.9,4.3,12,18,7.06,248.99
2020-06-04 14:00:00,11.8,14.1,58.7,8.4,22.6,13.5,2,12,18,5.57,146.46
2020-06-04 15:00:00,11.6,13.7,62.9,6.8,21.1,13.1,0,12,18,4.45,147.5
2020-06-04 16:00:00,11.8,14,66.1,6.1,20.6,9,0,12,18,4.11,134.32
2020-06-04 17:00:00,11.4,13.6,60.3,7.5,21.6,22.5,0.7,12,18,5.16,161.58
2020-06-04 18:00:00,10.7,12.4,67.6,5.1,18.5,0.4,0,12,18,3.67,51.79
2020-06-04 19:00:00,11,12.9,70.7,4.6,18.3,0.4,0,12,18,3.03,66.29
2020-06-04 20:00:00,10.8,12.5,73,4,17.4,0.8,0,12,18,2.51,21.66
2020-06-04 21:00:00,10.9,12.6,76.1,3.4,16.8,1.2,0,12,18,2.55,0.8
2020-06-04 22:00:00,11.2,13,78.9,3,16.7,2.6,0,12,18,2.26,0.01
2020-06-04 23:00:00,10.7,12.2,78.1,3,16,2.9,0,12,18,2.2,0
2020-06-05 00:00:00,10.3,11.7,78,2.9,15.6,2,0,12,18,2.18,0
2020-06-05 01:00:00,10.2,11.6,78.3,2.8,15.3,2,0,12,18,2.15,0
2020-06-05 02:00:00,10.2,11.6,78.7,2.8,15.3,2.4,0,12,18,2.07,0
2020-06-05 03:00:00,10,11.1,78.3,2.8,14.9,2.9,0,12,18,2.02,0
2020-06-05 04:00:00,9.9,11,78.8,2.7,14.7,2.2,0,12,18,2,0
2020-06-05 05:00:00,10.2,11.5,79.1,2.7,15.1,2.4,0,12,18.2,2.14,0.56
2020-06-05 06:00:00,10.9,12.5,77.5,3.2,16.5,1,0,12,18,2.75,15.26
2020-06-05 07:00:00,11.7,13.8,71.3,4.7,19.1,6.3,0,12,18,3.92,47.24
2020-06-05 08:00:00,11.5,13.5,73.2,4.2,18.4,2,0,12,18,3.34,27.86
2020-06-05 09:00:00,10.9,12.5,76.4,3.4,16.7,1.3,0,12,18,2.52,42.66
2020-06-05 10:00:00,11.3,13.2,76.1,3.5,17.4,1,0,12,18,2.63,79.47
2020-06-05 11:00:00,12.7,15.2,67.4,6.4,21.6,23.3,0,12,18,4.88,175.4
2020-06-05 12:00:00,11.6,13.9,53.1,10.3,24.1,54.1,0,12,18,7.21,198.07
2020-06-05 13:00:00,10.4,12.1,52.8,9.3,22.2,29.1,0,12,18,6.73,115.78
2020-06-05 14:00:00,11,12.9,63.2,6.4,20.1,3.7,0,12,18,4.15,122.26
2020-06-05 15:00:00,11,13,61.1,7.1,20.8,7.3,0,12,18,4.46,137.07
2020-06-05 16:00:00,11.1,13.1,59.9,7.4,21.2,9.8,0,12,18,4.77,148.29
2020-06-05 17:00:00,11.3,13.3,62,7,20.9,12.6,0.1,12,18,4.56,152.11
2020-06-05 18:00:00,10.8,12.8,50.9,10.4,23.5,19.1,0,12,18,7.18,152.88
2020-06-05 19:00:00,10.6,12.4,54.7,9,22.1,8.5,0,12,18,6.06,64.58
2020-06-05 20:00:00,10.9,12.8,65,5.9,19.6,3.6,0,12,18,4.47,38.39
2020-06-05 21:00:00,11,12.7,74.7,3.7,17.3,0,0,12,18,2.89,0.97
2020-06-05 22:00:00,10.9,12.6,79.4,2.8,16.2,0,0,12,18,2.34,0.01
2020-06-05 23:00:00,11,12.7,81.4,2.5,15.9,0,0,12,18,2.08,0
2020-06-06 00:00:00,10.8,12.3,81.5,2.4,15.5,0,0,12,18,1.89,0
2020-06-06 01:00:00,10.6,12.1,81.4,2.4,15.3,0,0,12,18,1.81,0
2020-06-06 02:00:00,10.1,11.4,79.4,2.6,15,4,0,12,18,1.86,0
2020-06-06 03:00:00,9.9,11.1,78.8,2.7,14.7,3.7,0,12,18,1.89,0
2020-06-06 04:00:00,9.9,11,79.2,2.6,14.5,2.8,0,12,18,1.91,0
2020-06-06 05:00:00,10,11.2,79.2,2.6,14.8,1.8,0,12,18.2,2.1,2.33
2020-06-06 06:00:00,11,12.7,76.9,3.3,16.8,1.3,0,12,18,2.79,26.02
2020-06-06 07:00:00,11.8,14,63.6,6.9,21.3,12.8,0,12,18,5.2,83.91
2020-06-06 08:00:00,10.3,12,50.5,10.1,22.8,17.8,0,12,18,7.45,100.32
2020-06-06 09:00:00,10.4,12.2,49.7,10.6,23.3,19.1,0,12,18,7.78,136.01
2020-06-06 10:00:00,9.5,10.9,41.8,13.3,24.8,34.8,0,12,18,9.88,190.8
2020-06-06 11:00:00,8.9,9.8,40.2,13.2,24.2,47.1,4.5,12,18,10.85,181.55
2020-06-06 12:00:00,9,10,41.4,12.7,23.9,47.4,5.5,12,18,10.87,192.63
2020-06-06 13:00:00,8.4,9,40,12.6,23.4,68.8,7.3,12,18,11.68,100.55
2020-06-06 14:00:00,8.4,9.1,40.5,12.4,23.2,52.8,1.3,12,18,10.48,180
2020-06-06 15:00:00,8.5,9.2,44,10.9,22,31,0,12,18,8.97,143.65
2020-06-06 16:00:00,8.8,9.6,45.8,10.4,21.9,19,0,12,18,8.77,113.46
2020-06-06 17:00:00,9.3,10.2,58,6.8,18.8,1.7,0,12,18,5.47,44.72
2020-06-06 18:00:00,10.9,12.7,69.3,4.8,18.4,0,0,12,18,3.66,47.29
2020-06-06 19:00:00,10.9,12.7,71.6,4.3,17.9,0,0,12,18,2.97,51.28
2020-06-06 20:00:00,10.5,12.1,74.2,3.7,16.7,0.8,0,12,18,2.51,21.52
2020-06-06 21:00:00,10.4,11.9,76.6,3.2,16,0.4,0,12,18,2.6,0.91
2020-06-06 22:00:00,10.5,12,78.4,2.9,15.7,0.9,0,12,18,2.47,0.01
2020-06-06 23:00:00,10.5,12,79.5,2.7,15.5,1.7,0,12,18,2.31,0
2020-06-07 00:00:00,10.5,12,80.5,2.6,15.3,2,0,12,18,2.15,0
2020-06-07 01:00:00,10.6,12.1,81.2,2.5,15.3,3,0,12,18,2.06,0
2020-06-07 02:00:00,10.5,12,81.4,2.4,15.1,3,0,12,18,1.96,0
2020-06-07 03:00:00,10.4,11.7,81.6,2.3,14.9,3,0,12,18,1.89,0
2020-06-07 04:00:00,10.3,11.6,81.9,2.3,14.6,3,0,12,18,1.9,0
2020-06-07 05:00:00,10.3,11.6,81.2,2.4,14.8,2.5,0,12,18.2,2.01,0.92
2020-06-07 06:00:00,10.6,12.1,77.5,3.1,16.1,1.6,0,12,18,2.64,14.41
2020-06-07 07:00:00,10.8,12.5,76.8,3.3,16.6,1.4,0,12,18,2.69,18.57
2020-06-07 08:00:00,11.9,14,71.5,4.9,19.4,9.4,0.9,12,18,3.88,131.87
2020-06-07 09:00:00,11.7,14,52.3,10.8,24.5,30.3,0.4,12,18,6.65,143.9
2020-06-07 10:00:00,10.9,12.9,50.7,10.6,23.8,33,1.6,12,18,7.6,164.24
2020-06-07 11:00:00,10.7,12.8,47.3,12,24.8,58.3,3.7,12,18,9.53,250.72
2020-06-07 12:00:00,10.1,11.8,46.5,11.8,24,70.7,7.2,12,18,8.42,152.09
2020-06-07 13:00:00,11.1,13.1,57.8,8.1,21.8,13.5,0.3,12,18,5.91,173.26
2020-06-07 14:00:00,10.8,12.7,54.5,9,22.3,20.4,0.6,12,18,6.32,132.04
2020-06-07 15:00:00,11,13,54.9,9.1,22.6,26.3,0,12,18,6.83,145.85
2020-06-07 16:00:00,10.8,12.8,49.5,11,24,42.8,0,12,18,7.88,157.24
2020-06-07 17:00:00,10.6,12.6,45.4,13,25.4,54.9,0,12,18,8.1,169.32
